Bal,Low Vre,Solar,Wind
25.52,22.0738984,25.53934247,23.99414155
17.11,25.6738984,14.86934247,19.37414155
15.34,27.3538984,14.42934247,19.02414155
16.04,29.5038984,15.03934247,17.74414155
16.32,30.6238984,15.13934247,18.02414155
16.02,30.5938984,14.63934247,18.17414155
15.85,28.7538984,5.569342466,17.46414155
16.35,28.5838984,5.599342466,19.72414155
17.5,28.2138984,8.329342466,20.83414155
18.11,28.3838984,17.21934247,29.61414155
27.45,27.9838984,20.38934247,29.33414155
33.31,28.9038984,32.47934247,32.30414155
32.72,28.9738984,32.77934247,23.99414155
33.66,30.0638984,33.28934247,31.63414155
33.03,29.3038984,33.13934247,32.08414155
32.06,24.3338984,34.29934247,31.31414155
28.36,16.7438984,27.97934247,27.50414155
27.19,13.3238984,26.96934247,26.42414155
24.26,11.7738984,24.45934247,21.35414155
18.23,10.7438984,19.71934247,9.144141553
8.42,10.0938984,11.48934247,12.62414155
8.43,10.2038984,11.43934247,9.444141553
10.95,10.2738984,11.84934247,7.884141553
13.5,13.0838984,24.53934247,12.58414155
24.1,18.9238984,26.79934247,24.17414155
17.67,22.7638984,16.07934247,26.95414155
15.62,25.3738984,15.48934247,27.08414155
14.55,28.3138984,4.249342466,27.66414155
14.83,28.8038984,4.219342466,27.66414155
14.87,28.9238984,3.189342466,25.82414155
15.06,29.1238984,3.189342466,25.93414155
15.81,27.3738984,3.189342466,26.70414155
16.09,27.0638984,14.37934247,29.16414155
17.55,28.3238984,14.86934247,29.91414155
31.31,26.8738984,29.51934247,32.01414155
34.22,27.6438984,33.82934247,33.66414155
36.64,27.7638984,37.59934247,37.01414155
37.5,27.6038984,38.51934247,37.47414155
34.87,28.0738984,35.29934247,33.69414155
33.85,24.6838984,33.35934247,33.13414155
27.56,16.7738984,27.64934247,26.22414155
22.39,13.9438984,22.82934247,19.95414155
20.09,12.3138984,21.52934247,17.90414155
17.25,11.7838984,21.13934247,11.87414155
9.02,10.6338984,19.79934247,6.204141553
9.59,9.913898402,10.65934247,7.564141553
5.92,10.6338984,16.48934247,7.024141553
6.41,12.5938984,10.74934247,5.994141553
15.86,17.7838984,23.58934247,8.634141553
13.75,21.1938984,9.149342466,13.77414155
12.68,24.5738984,3.049342466,14.38414155
14.18,28.8238984,2.739342466,19.18414155
12.4,29.6938984,2.739342466,20.02414155
12.49,29.5038984,2.739342466,20.99414155
12.49,30.8238984,2.739342466,20.92414155
12.67,27.5438984,2.959342466,15.41414155
14.73,28.8738984,2.959342466,15.98414155
16.18,28.4638984,14.03934247,17.46414155
19.38,29.5038984,17.17934247,29.28414155
33.54,30.2938984,34.70934247,31.89414155
34.02,32.9138984,34.86934247,31.93414155
32.26,32.9338984,35.40934247,29.29414155
30.25,28.6438984,31.26934247,28.76414155
22.01,24.7438984,30.63934247,17.87414155
13.13,14.9938984,24.20934247,15.00414155
7.71,12.8138984,15.57934247,12.61414155
5.71,11.0938984,11.43934247,5.294141553
2.94,10.2538984,7.029342466,5.294141553
3.03,9.863898402,2.669342466,1.704141553
5.71,9.733898402,5.519342466,2.524141553
5.71,9.943898402,5.349342466,3.424141553
6.41,12.0538984,7.499342466,5.464141553
24.42,19.6538984,26.80934247,12.67414155
15.55,22.7838984,15.13934247,15.18414155
15.25,24.7138984,12.01934247,20.99414155
13.63,26.7838984,4.139342466,24.47414155
14.59,28.1738984,2.739342466,24.56414155
14.93,30.0338984,2.739342466,17.46414155
14.7,27.1038984,2.739342466,16.34414155
14.97,28.4938984,2.739342466,16.38414155
15.45,28.4738984,4.139342466,16.39414155
15.96,26.9738984,13.12934247,24.26414155
27.39,27.2738984,22.21934247,29.22414155
31.18,28.1838984,31.98934247,27.16414155
33.97,27.7038984,35.01934247,31.09414155
31.34,27.2838984,31.96934247,25.20414155
28.99,26.7738984,30.31934247,24.91414155
28.2,23.5738984,30.03934247,24.44414155
24.6,16.2938984,24.95934247,15.96414155
22.22,13.9538984,22.64934247,14.63414155
21.53,13.0838984,22.03934247,13.57414155
18.49,12.7338984,20.17934247,17.69414155
19.4,12.0338984,19.61934247,18.53414155
18.97,11.5238984,19.16934247,18.55414155
11.02,11.1638984,19.03934247,17.65414155
20.52,12.8138984,22.38934247,21.12414155
25,14.5338984,24.14934247,24.46414155
19.1,15.4938984,11.45934247,20.35414155
9.76,16.2638984,1.289342466,23.64414155
11.03,16.7438984,1.189342466,24.19414155
11.04,19.1138984,1.189342466,25.11414155
9.97,18.6638984,1.269342466,25.84414155
10.82,17.8838984,1.279342466,26.04414155
11.01,17.3138984,1.279342466,24.94414155
13.13,17.2538984,1.289342466,25.75414155
19.57,17.0438984,9.849342466,26.99414155
29.28,17.5538984,27.57934247,28.88414155
30.34,18.9238984,30.04934247,29.83414155
30.7,22.1938984,29.93934247,29.10414155
28.87,26.3238984,28.50934247,26.99414155
29.07,25.5638984,28.50934247,18.24414155
26.09,18.1738984,27.40934247,18.32414155
23.39,16.5538984,24.96934247,15.68414155
15.32,14.1238984,15.79934247,15.40414155
14.5,12.6638984,13.78934247,14.19414155
12.97,12.5938984,12.38934247,2.884141553
5.48,11.2538984,5.519342466,2.614141553
3.03,10.7738984,5.349342466,2.614141553
3.03,10.2538984,2.669342466,1.704141553
4.8,11.9738984,7.079342466,5.644141553
11.22,14.0538984,12.58934247,5.644141553
10.65,15.4638984,12.58934247,10.68414155
12.57,15.6538984,14.06934247,10.68414155
11.94,16.0438984,11.69934247,11.43414155
12.16,16.9838984,11.74934247,11.74414155
11.01,16.9238984,10.73934247,10.63414155
10.84,16.6138984,10.54934247,10.48414155
10.81,16.4438984,12.20934247,10.23414155
10.65,16.2838984,11.23934247,9.774141553
10.97,16.2538984,11.55934247,9.584141553
11.21,16.3738984,11.55934247,10.56414155
13.54,16.2938984,13.32934247,12.85414155
14.63,20.2838984,15.02934247,14.42414155
17.09,19.1638984,16.51934247,17.96414155
17.09,18.1838984,16.35934247,16.59414155
16,16.3138984,15.63934247,15.51414155
13.05,14.3538984,12.71934247,12.46414155
12.61,12.8938984,12.28934247,12.10414155
7.44,12.8938984,8.709342466,5.464141553
11.92,12.0938984,12.52934247,7.024141553
11.67,11.2538984,12.25934247,5.024141553
11.92,10.8038984,12.25934247,5.644141553
13.14,11.8938984,12.81934247,6.114141553
15.53,14.1638984,15.96934247,12.72414155
17.49,20.8038984,26.61934247,15.47414155
15.86,22.9038984,20.20934247,16.35414155
16.45,23.3038984,16.47934247,15.68414155
15.04,24.0038984,15.13934247,15.35414155
12.1,24.6038984,15.53934247,12.60414155
12.1,24.8638984,15.29934247,14.59414155
15.39,24.4238984,15.63934247,15.37414155
14.47,23.7438984,14.04934247,15.21414155
9.23,23.9838984,7.469342466,11.36414155
9.23,23.9438984,8.869342466,12.68414155
16.01,24.2538984,16.39934247,15.88414155
17.22,23.9238984,17.53934247,20.94414155
17.68,27.4338984,27.91934247,18.00414155
22,28.6138984,28.93934247,18.47414155
18.32,24.2138984,26.43934247,18.72414155
17.45,21.5338984,21.63934247,18.42414155
15.89,14.9738984,21.75934247,15.18414155
14.46,13.3238984,19.34934247,12.12414155
12.04,12.7338984,18.59934247,11.66414155
6.03,11.6838984,14.09934247,7.024141553
4.94,11.6838984,10.22934247,5.654141553
5.92,11.6638984,9.579342466,5.934141553
7.44,11.6838984,13.39934247,10.34414155
12.19,14.7238984,22.02934247,8.544141553
21.97,19.9438984,24.11934247,16.50414155
17.23,22.7138984,16.75934247,16.56414155
15.57,23.8338984,13.68934247,16.63414155
14.21,24.7338984,2.739342466,15.41414155
14.05,23.7738984,0.959342466,14.38414155
8.68,24.1138984,1.779342466,13.43414155
14.41,24.7438984,2.099342466,14.33414155
15.65,25.1938984,2.739342466,15.93414155
15.34,24.3138984,8.279342466,15.55414155
17.33,25.5338984,15.54934247,16.87414155
18.5,24.8438984,17.14934247,18.23414155
18.46,26.8538984,21.93934247,18.24414155
18.27,27.0838984,21.89934247,18.26414155
17.94,27.4838984,21.72934247,18.34414155
17.25,26.6838984,21.66934247,18.58414155
17.86,20.9938984,22.04934247,19.48414155
15.79,16.3138984,15.16934247,15.66414155
13.36,13.5538984,12.58934247,12.56414155
10.78,12.6638984,10.45934247,10.32414155
5.71,11.2838984,6.759342466,5.464141553
5.88,10.6338984,6.759342466,6.704141553
7.44,10.9038984,7.079342466,7.024141553
11.67,11.4938984,11.55934247,12.02414155
13.8,13.0938984,13.43934247,13.43414155
15.65,19.8138984,14.90934247,14.85414155
17.85,21.9638984,16.41934247,17.15414155
17,23.3038984,14.77934247,16.53414155
15.63,25.5638984,1.479342466,15.96414155
14.68,24.7938984,0.829342466,16.92414155
14.51,25.5338984,0.829342466,15.77414155
8.69,23.6738984,0.829342466,15.14414155
8.14,23.1538984,1.879342466,15.17414155
15.59,24.4138984,13.98934247,15.38414155
16.81,23.7738984,15.53934247,16.39414155
17.36,25.0438984,16.17934247,16.31414155
18.27,25.6038984,17.89934247,18.26414155
18.61,25.7938984,21.17934247,18.65414155
21.31,25.8838984,29.88934247,18.93414155
20.2,24.4638984,29.81934247,19.72414155
18.24,22.1438984,25.64934247,18.40414155
15.99,16.2538984,18.43934247,16.62414155
14.91,14.1638984,16.23934247,14.68414155
7.44,13.6238984,13.40934247,8.654141553
7.98,12.1938984,10.03934247,7.024141553
9.59,11.8938984,10.03934247,7.024141553
7.94,11.6138984,10.03934247,7.024141553
7.94,11.7038984,10.03934247,8.654141553
13.5,12.9438984,10.69934247,15.11414155
23.03,20.2338984,26.08934247,16.15414155
15.95,23.7238984,18.39934247,15.60414155
14.63,25.6438984,7.779342466,15.44414155
15.22,29.3338984,6.419342466,15.15414155
15.2,25.7638984,2.209342466,15.39414155
15.81,25.1238984,2.209342466,15.62414155
15.76,25.2638984,14.31934247,15.78414155
15.5,24.4338984,15.04934247,15.54414155
15.51,22.9638984,15.44934247,15.54414155
16.37,22.6338984,15.98934247,15.53414155
18.81,23.0238984,18.44934247,19.13414155
18.93,23.6238984,21.59934247,18.12414155
19.86,24.1938984,22.17934247,17.81414155
27.08,25.5038984,29.93934247,20.04414155
21.01,22.6338984,29.13934247,19.95414155
19.1,21.9638984,27.82934247,18.48414155
16.38,16.5438984,25.39934247,16.39414155
15.71,14.1438984,23.51934247,15.33414155
10.19,12.6438984,19.65934247,13.27414155
12.31,12.5938984,19.83934247,7.024141553
7.39,12.0638984,9.729342466,5.294141553
7.44,12.0538984,9.199342466,7.024141553
7.44,11.8138984,13.82934247,10.80414155
8.14,13.0938984,20.93934247,14.17414155
16.06,20.0438984,26.10934247,16.02414155
15.39,22.2038984,15.54934247,15.84414155
14.73,23.3038984,4.109342466,15.81414155
14.81,23.3038984,4.369342466,16.04414155
14.97,22.0838984,2.739342466,23.80414155
16.01,24.3138984,1.519342466,24.43414155
15.43,23.8938984,1.529342466,21.08414155
13.86,22.9738984,2.739342466,16.39414155
15.89,22.1938984,4.189342466,16.12414155
15.89,22.0238984,15.59934247,20.09414155
28.34,22.6038984,27.82934247,27.97414155
33.07,23.3038984,33.35934247,31.18414155
33.45,23.9238984,33.57934247,30.26414155
31.4,23.7238984,31.92934247,18.53414155
22.05,21.0438984,28.78934247,18.16414155
20.16,20.0138984,27.19934247,17.55414155
16.82,15.7438984,23.46934247,15.56414155
14.42,14.0338984,17.02934247,14.38414155
14.66,13.8838984,14.05934247,14.86414155
13.88,12.6138984,13.45934247,13.46414155
13.48,11.8938984,12.81934247,12.76414155
11.22,11.8938984,11.55934247,5.644141553
6.53,11.7738984,10.69934247,7.024141553
10.65,12.7338984,12.86934247,9.734141553
14.62,14.9338984,14.35934247,13.69414155
12.33,15.5038984,12.94934247,11.89414155
7.46,16.4438984,9.609342466,9.584141553
9.75,16.8538984,11.88934247,10.46414155
13.25,16.9338984,14.19934247,12.88414155
13.52,17.0438984,14.19934247,13.55414155
13.56,16.9238984,14.19934247,13.19414155
13.3,16.5538984,14.11934247,12.89414155
13.22,16.5338984,14.04934247,12.80414155
13.79,16.4538984,13.94934247,13.40414155
15.19,16.5438984,15.68934247,15.68414155
15.61,17.1638984,15.76934247,15.86414155
17.77,17.8538984,16.53934247,18.28414155
19.56,18.7738984,17.31934247,18.96414155
18.83,18.2438984,17.42934247,17.39414155
18.04,16.8638984,16.52934247,17.73414155
16.21,15.6138984,15.05934247,15.13414155
14.42,14.2038984,14.11934247,13.14414155
14.64,13.8838984,14.11934247,11.60414155
14.22,12.8338984,12.58934247,7.024141553
13.81,12.0838984,12.58934247,11.07414155
9.07,11.6038984,7.899342466,8.654141553
7.44,12.0238984,7.899342466,8.654141553
13.29,12.7338984,18.38934247,11.50414155
14.08,14.2538984,19.71934247,13.09414155
13.52,15.1338984,13.95934247,12.82414155
11.51,16.0538984,10.64934247,12.74414155
12.7,16.3738984,11.59934247,13.07414155
15.17,16.4438984,13.58934247,16.47414155
15.17,16.4438984,12.18934247,21.01414155
17.42,16.5338984,16.64934247,22.45414155
18.8,16.4438984,24.35934247,26.20414155
26.44,16.5338984,26.45934247,26.07414155
27.56,16.5338984,28.06934247,28.29414155
30.32,16.9338984,29.98934247,29.67414155
30.88,18.5538984,31.01934247,30.09414155
30.93,21.9638984,30.78934247,28.88414155
31.72,26.7938984,31.30934247,26.27414155
25.27,23.7938984,27.52934247,24.57414155
23.96,17.2538984,26.65934247,23.54414155
17.54,16.0538984,24.14934247,15.89414155
12.22,14.0038984,20.74934247,15.27414155
7.98,13.4238984,14.27934247,11.35414155
7.98,12.6038984,14.09934247,7.024141553
7.98,12.1338984,14.79934247,11.25414155
9.86,12.4838984,15.55934247,12.24414155
10.31,13.0938984,13.42934247,12.13414155
13.37,15.2938984,14.93934247,13.92414155
18.27,23.0738984,28.47934247,17.84414155
31.43,27.0138984,32.03934247,23.14414155
17.01,26.3638984,16.36934247,16.89414155
21.97,27.9038984,24.97934247,21.85414155
18.27,29.0938984,17.13934247,18.18414155
17.16,28.7638984,16.67934247,16.92414155
16.28,25.5638984,15.70934247,16.25414155
15.68,26.5538984,15.19934247,15.64414155
15.77,25.4038984,14.96934247,17.11414155
17.06,25.2238984,25.54934247,17.74414155
28.33,24.2038984,30.07934247,22.90414155
28.78,26.8738984,33.78934247,23.46414155
34.8,29.1638984,36.16934247,32.88414155
36.17,30.7838984,36.95934247,34.20414155
35.35,28.7638984,36.82934247,33.86414155
33.11,25.0938984,33.17934247,32.12414155
26.88,16.8638984,26.69934247,25.40414155
23.44,15.4038984,23.79934247,18.85414155
18.58,13.8538984,22.60934247,9.634141553
17.77,12.7338984,20.66934247,19.22414155
11.02,12.0238984,18.57934247,16.99414155
18.07,12.0238984,19.84934247,10.23414155
20.01,12.6638984,22.10934247,18.00414155
28.8,14.6838984,28.43934247,27.87414155
33.42,22.4438984,32.91934247,31.64414155
34.2,28.8438984,33.98934247,33.54414155
32.57,29.0238984,32.65934247,32.77414155
32.15,28.5338984,31.86934247,31.76414155
32.49,27.1438984,32.45934247,30.67414155
31.67,26.1138984,32.19934247,29.35414155
28.97,25.1938984,30.26934247,16.42414155
17.18,24.2638984,24.13934247,15.65414155
16.59,23.8838984,18.64934247,14.91414155
16.72,23.4738984,21.67934247,15.15414155
16.26,24.3038984,19.72934247,15.72414155
18.36,24.2138984,22.07934247,17.59414155
18.27,30.5038984,27.19934247,18.24414155
18.69,27.9038984,22.74934247,18.63414155
18.68,25.1238984,18.38934247,18.25414155
17.85,20.7838984,21.59934247,18.07414155
15.1,16.7038984,18.21934247,15.43414155
13.58,15.0338984,14.11934247,14.19414155
12.95,13.4438984,12.58934247,7.024141553
7.39,12.5838984,7.849342466,6.974141553
5.88,12.6638984,9.119342466,6.974141553
5.88,12.6638984,6.609342466,6.974141553
7.44,12.6638984,9.119342466,7.024141553
9.37,14.0138984,12.81934247,8.274141553
27.24,21.1338984,30.10934247,26.40414155
12.91,26.9338984,13.78934247,22.15414155
9.14,30.8338984,2.909342466,19.60414155
7.24,28.6838984,2.849342466,15.75414155
13.78,26.8738984,2.849342466,17.40414155
8.69,26.7038984,2.849342466,16.61414155
8.69,25.5438984,1.509342466,13.71414155
8.69,24.5938984,2.919342466,13.71414155
7.42,23.9338984,2.909342466,8.724141553
9.16,24.3438984,8.719342466,15.46414155
33.15,25.6538984,33.40934247,31.92414155
38,27.2138984,38.12934247,37.73414155
39.21,34.1538984,39.91934247,38.84414155
39.32,32.2138984,38.95934247,35.77414155
29.73,26.0238984,33.02934247,29.31414155
29.66,25.1938984,32.37934247,29.31414155
24.9,18.8238984,27.97934247,25.52414155
25.35,15.7538984,27.31934247,24.93414155
23.33,14.0538984,24.14934247,20.71414155
18.46,13.8838984,20.67934247,17.91414155
10.12,12.6638984,17.47934247,9.174141553
9.56,12.5838984,10.57934247,7.524141553
9.56,13.0838984,10.65934247,7.844141553
7.85,14.1638984,8.949342466,13.54414155
19.07,21.1238984,23.61934247,16.29414155
15.73,26.1738984,14.27934247,15.31414155
13.79,28.5738984,5.559342466,13.58414155
13.97,31.5138984,6.419342466,15.13414155
14.92,27.4638984,13.48934247,16.10414155
14.95,26.6838984,13.39934247,15.75414155
16.38,24.4538984,14.83934247,17.10414155
19.26,24.4238984,16.74934247,17.33414155
18.92,22.8038984,18.68934247,16.71414155
17.05,22.0338984,20.04934247,16.11414155
16.69,23.8938984,20.58934247,15.95414155
17.17,26.4138984,20.73934247,16.51414155
18.45,28.1538984,22.03934247,17.75414155
20.48,30.7838984,27.61934247,19.78414155
21.99,27.0438984,28.70934247,18.22414155
27.94,23.5538984,28.28934247,17.83414155
23.68,18.2638984,26.04934247,16.36414155
16.17,15.6738984,23.82934247,15.35414155
13.27,14.5338984,14.49934247,12.79414155
11.67,14.1038984,12.58934247,11.07414155
7.44,13.4738984,10.85934247,12.50414155
7.44,13.4238984,7.079342466,7.024141553
7.44,14.1738984,7.899342466,7.024141553
8.14,16.6538984,17.80934247,12.81414155
18.13,23.5338984,21.44934247,18.31414155
18.54,31.1538984,18.61934247,18.73414155
15.65,25.8938984,15.18934247,15.69414155
15.32,27.1138984,14.22934247,15.40414155
15.85,26.8738984,15.47934247,15.58414155
15.93,27.3038984,15.60934247,15.96414155
15.37,26.8638984,15.29934247,16.28414155
13.91,23.1038984,13.54934247,13.95414155
13.91,22.8038984,13.90934247,14.80414155
14.19,22.3938984,17.17934247,14.46414155
18.69,23.8638984,24.37934247,16.94414155
17.58,23.4438984,21.11934247,17.11414155
17.72,25.5638984,21.28934247,17.62414155
18.23,26.9938984,21.89934247,18.22414155
17.83,23.9638984,25.89934247,18.08414155
20.95,20.8638984,25.00934247,17.19414155
16.65,18.0638984,23.12934247,16.85414155
17.44,15.5438984,22.61934247,14.87414155
15.08,14.5638984,19.11934247,13.23414155
8.26,13.5538984,15.27934247,12.28414155
7.44,14.2338984,7.079342466,13.21414155
7.44,14.0538984,11.51934247,13.85414155
7.44,13.5038984,11.94934247,12.53414155
7.44,15.5238984,15.55934247,14.39414155
14.55,16.5838984,20.93934247,14.16414155
14.54,17.2838984,15.52934247,15.11414155
13.13,18.7938984,10.84934247,14.91414155
13.13,22.4838984,9.829342466,15.40414155
13.51,23.9438984,10.45934247,15.62414155
14.41,21.5238984,10.07934247,15.76414155
15.02,18.5838984,12.35934247,15.22414155
13.84,17.2538984,13.05934247,14.60414155
14.48,16.9138984,14.11934247,14.92414155
15.01,16.8938984,14.93934247,15.26414155
14.48,16.9738984,15.71934247,14.64414155
15.01,19.3038984,15.92934247,14.33414155
15.95,22.8438984,19.79934247,18.00414155
16.1,23.9838984,19.80934247,18.78414155
16.01,21.9038984,19.93934247,17.93414155
16.18,17.3638984,15.97934247,17.23414155
15.18,16.0738984,14.11934247,15.01414155
14.15,14.7738984,13.70934247,13.65414155
13.2,13.5038984,12.61934247,11.14414155
14.48,12.6638984,12.58934247,7.024141553
11.56,12.5838984,11.51934247,7.024141553
7.44,12.0238984,7.899342466,5.794141553
7.44,11.4938984,7.899342466,7.024141553
11.56,12.6638984,7.899342466,11.14414155
15.61,13.5138984,12.58934247,11.50414155
12.01,15.2038984,11.19934247,11.50414155
10.15,15.5038984,1.669342466,10.23414155
9.92,16.3338984,1.299342466,11.29414155
9.04,16.4438984,1.299342466,11.29414155
10.31,16.4438984,1.299342466,12.58414155
10.76,16.2638984,1.669342466,13.06414155
12.01,16.1138984,5.699342466,13.33414155
11.01,16.0138984,6.169342466,13.69414155
12.49,16.0538984,12.46934247,14.13414155
14.56,16.5338984,21.11934247,16.26414155
14.65,17.8938984,24.41934247,15.86414155
14.94,20.9638984,25.50934247,17.85414155
17.09,21.7138984,26.11934247,18.10414155
17.96,21.8438984,25.29934247,18.04414155
17.79,18.2238984,26.64934247,16.82414155
17.23,16.1538984,24.29934247,15.21414155
14.63,14.3738984,19.77934247,12.72414155
9.59,13.5038984,19.71934247,7.024141553
7.98,12.6638984,18.57934247,11.52414155
7.98,12.6638984,16.95934247,7.024141553
7.98,12.6638984,16.95934247,7.024141553
9.59,12.7338984,18.57934247,12.07414155
25.7,16.3638984,27.41934247,21.46414155
30.38,23.3038984,31.21934247,29.18414155
29.61,26.3938984,30.88934247,29.58414155
19.71,25.4038984,4.249342466,26.39414155
14.75,25.1338984,2.849342466,20.47414155
22.13,24.1838984,2.849342466,24.86414155
19.65,24.7338984,2.849342466,25.91414155
16.26,25.2238984,11.87934247,19.19414155
16.65,24.5438984,14.77934247,17.09414155
17.39,24.2138984,15.72934247,17.06414155
29.15,23.7938984,28.36934247,29.05414155
32.49,24.5738984,32.47934247,30.89414155
34.13,26.6738984,34.55934247,32.18414155
35.67,29.9838984,37.15934247,32.82414155
36.43,29.0938984,37.45934247,34.84414155
35.34,27.4038984,36.65934247,31.94414155
33.55,24.6538984,35.53934247,29.46414155
24.9,17.2038984,28.26934247,24.98414155
26.57,15.9838984,26.42934247,24.02414155
21.51,13.5138984,23.54934247,19.07414155
18.95,12.5638984,20.29934247,16.94414155
18.07,11.9638984,19.84934247,18.55414155
18.07,11.8838984,19.84934247,15.68414155
17.16,12.3938984,19.35934247,12.24414155
23.13,15.6138984,22.84934247,14.37414155
29.1,21.4538984,29.03934247,20.45414155
18.05,26.7838984,17.79934247,19.43414155
16.57,26.9738984,4.249342466,17.06414155
15.34,28.0638984,4.199342466,16.86414155
14.35,25.2838984,2.839342466,27.03414155
19.8,24.7238984,2.829342466,29.40414155
24.96,24.7338984,2.829342466,29.75414155
21.77,24.0938984,2.829342466,28.36414155
26.78,23.4838984,20.75934247,28.33414155
18.31,22.3138984,24.41934247,18.49414155
21.56,22.4038984,28.53934247,19.42414155
18.55,23.6138984,22.18934247,19.05414155
18.47,26.2138984,18.64934247,18.04414155
18.68,27.3538984,22.03934247,18.16414155
18.34,25.9338984,26.81934247,18.11414155
17.63,22.8738984,21.66934247,17.63414155
16.57,17.4038984,15.99934247,16.61414155
13.69,14.9638984,13.23934247,13.30414155
7.44,13.0938984,13.13934247,13.42414155
7.44,12.0838984,12.36934247,12.31414155
5.71,11.7938984,7.029342466,5.464141553
5.71,11.6838984,5.349342466,3.424141553
3.03,11.7038984,2.669342466,2.614141553
5.88,13.9538984,2.669342466,2.614141553
7.28,20.3838984,14.93934247,14.60414155
15.96,23.8438984,15.12934247,15.35414155
12.49,25.0738984,11.49934247,12.22414155
11.28,25.0938984,10.36934247,10.84414155
13.71,23.1938984,12.59934247,13.29414155
12.5,22.9938984,12.51934247,12.08414155
15.1,22.3638984,14.71934247,15.26414155
12.46,22.6038984,11.31934247,14.19414155
13.87,21.9138984,10.81934247,14.91414155
15.07,21.7938984,14.33934247,14.90414155
16.25,22.2538984,17.01934247,16.24414155
16.81,25.3538984,16.59934247,16.72414155
16.94,27.3238984,21.66934247,20.99414155
16.73,26.9538984,21.32934247,21.09414155
16.84,25.0738984,17.14934247,19.34414155
16.73,21.9838984,16.47934247,17.14414155
16.02,16.6738984,15.73934247,16.08414155
14.52,15.0238984,13.88934247,13.83414155
12.95,13.4838984,12.58934247,13.04414155
13.32,12.8138984,8.709342466,12.91414155
5.71,12.7338984,5.349342466,5.294141553
5.71,11.7038984,5.349342466,5.294141553
5.71,13.2338984,5.349342466,3.424141553
3.03,13.6838984,2.669342466,2.614141553
7.52,19.7738984,15.46934247,8.544141553
9.46,23.4838984,16.74934247,16.03414155
9.01,25.4038984,8.279342466,10.04414155
9.01,24.9738984,8.649342466,10.00414155
8.64,23.8438984,8.279342466,10.07414155
9.14,23.9338984,8.779342466,10.04414155
9.51,22.3838984,8.779342466,9.844141553
9.96,22.3338984,9.149342466,9.744141553
10.54,21.7638984,13.62934247,10.13414155
15.57,21.4238984,15.17934247,15.01414155
17.47,24.2138984,20.82934247,17.84414155
21.23,26.2338984,28.86934247,18.32414155
20.1,29.7238984,29.17934247,18.64414155
18.4,29.6638984,26.92934247,18.42414155
17.92,25.3338984,21.68934247,17.87414155
18.02,21.3438984,17.57934247,18.21414155
18.23,16.5438984,16.56934247,17.99414155
16.14,14.2238984,14.42934247,14.42414155
12.95,13.0938984,12.58934247,5.464141553
5.71,12.3038984,8.669342466,3.424141553
5.88,11.1938984,5.519342466,5.294141553
5.88,11.6538984,5.349342466,5.294141553
5.88,11.6938984,7.029342466,6.974141553
8.1,14.1838984,8.559342466,5.994141553
16.33,20.9238984,26.43934247,15.86414155
17.76,24.4038984,17.38934247,16.51414155
8.87,26.4738984,7.269342466,13.36414155
8.28,25.8438984,7.009342466,11.11414155
8.82,24.8638984,3.189342466,11.24414155
8.82,24.7638984,2.739342466,10.68414155
8.82,24.7038984,2.739342466,11.36414155
4.87,24.6038984,3.049342466,11.07414155
10.98,23.8338984,8.279342466,14.89414155
15.43,23.3038984,14.80934247,15.55414155
25.3,23.3038984,27.72934247,20.05414155
25.26,23.8338984,28.44934247,18.47414155
20.28,25.2138984,27.89934247,18.29414155
18.63,24.9438984,26.91934247,17.18414155
17.72,22.9038984,21.45934247,17.52414155
17.77,21.0638984,21.30934247,18.03414155
16.71,16.4138984,16.34934247,16.82414155
14.08,15.1338984,14.84934247,14.39414155
13.41,14.1138984,12.33934247,12.99414155
12.27,13.0738984,11.53934247,11.75414155
11.49,12.6638984,11.26934247,10.84414155
11.9,12.4038984,11.61934247,11.25414155
13.84,12.9138984,13.47934247,13.42414155
14.99,14.6938984,14.64934247,14.57414155
15.81,15.4938984,15.60934247,15.38414155
13.48,15.5338984,13.52934247,13.35414155
6.53,15.7738984,6.139342466,10.40414155
6.18,16.5338984,1.879342466,11.78414155
10.31,16.8938984,1.559342466,11.54414155
12.52,16.9738984,1.559342466,12.32414155
11.5,16.8438984,1.559342466,14.94414155
7.43,16.5338984,3.839342466,12.54414155
12.19,16.5338984,4.439342466,12.37414155
13.23,16.5338984,12.86934247,15.18414155
16.19,17.1338984,15.91934247,16.33414155
16.71,17.5438984,16.68934247,16.94414155
17.09,18.9138984,16.56934247,17.48414155
16.71,18.5638984,16.56934247,17.37414155
15.69,16.9438984,16.05934247,16.38414155
16.42,16.1538984,19.02934247,16.27414155
15.7,14.6538984,15.32934247,15.40414155
14.75,12.4738984,14.11934247,14.22414155
13.52,11.7838984,12.58934247,12.67414155
14.8,11.6338984,13.40934247,14.42414155
14.55,10.6338984,18.38934247,14.19414155
14.2,10.3338984,15.55934247,13.03414155
15.24,10.7438984,15.55934247,13.06414155
22.28,11.9538984,23.88934247,15.59414155
24.48,13.7738984,24.63934247,21.78414155
15.46,13.2338984,12.44934247,18.52414155
12.17,14.7038984,1.269342466,13.40414155
12.12,15.1338984,1.189342466,13.69414155
12.94,15.4038984,1.189342466,13.83414155
13.44,15.1338984,0.559342466,13.58414155
12.81,14.8938984,0.559342466,12.94414155
11.9,14.2538984,1.189342466,12.20414155
11.83,14.2538984,1.189342466,11.91414155
13.41,15.1338984,10.38934247,13.05414155
23.78,16.0838984,24.40934247,18.20414155
28.46,20.0038984,28.31934247,20.22414155
