Low,Bal,Wind,Solar
37.69389384,0.29,8.658613014,1.186878995
40.23389384,5.11,21.57861301,1.206878995
47.45389384,37.21,38.82861301,40.326879
49.61389384,53.19,53.94861301,54.096879
52.50389384,53.76,54.92861301,57.406879
54.79389384,59.8,59.02861301,60.076879
55.23389384,59.94,59.67861301,60.076879
54.31389384,58.18,59.02861301,59.286879
51.65389384,54.14,54.85861301,57.406879
47.86389384,52.63,53.25861301,54.026879
40.55389384,47.9,46.89861301,50.236879
42.22389384,48.4,49.05861301,50.496879
41.66389384,50.19,50.38861301,51.046879
40.88389384,49.44,49.35861301,50.336879
40.64389384,48.8,46.93861301,49.786879
40.95389384,49.81,50.17861301,50.336879
44.47389384,53.46,54.08861301,54.196879
50.70389384,56.84,58.01861301,57.366879
52.86389384,59.8,62.65861301,58.356879
50.67389384,51.96,53.64861301,54.026879
42.69389384,39.23,33.54861301,28.176879
41.02389384,19.79,26.61861301,3.366878995
37.98389384,2.5,29.83861301,1.196878995
39.55389384,1.8,28.39861301,1.196878995
40.78389384,2.52,26.45861301,1.206878995
39.51389384,18.48,30.53861301,4.806878995
43.10389384,42.9,47.87861301,44.196879
51.20389384,53.22,54.81861301,54.666879
53.64389384,58.68,59.43861301,59.286879
56.74389384,57.04,57.79861301,60.286879
55.88389384,55.55,53.91861301,57.946879
54.47389384,50.86,52.38861301,53.376879
51.80389384,52.47,51.63861301,54.026879
48.22389384,50.99,51.42861301,53.016879
39.02389384,46.28,44.10861301,49.296879
40.42389384,42.12,41.20861301,47.506879
40.17389384,41.73,39.29861301,47.726879
39.90389384,39.02,38.57861301,43.156879
40.05389384,38,38.47861301,42.906879
40.62389384,38,39.29861301,43.156879
46.95389384,45.12,43.29861301,48.876879
50.41389384,50.12,50.38861301,51.196879
52.61389384,51.01,53.55861301,51.246879
50.05389384,47.94,51.41861301,46.546879
48.19389384,46.58,50.48861301,43.066879
44.58389384,39.81,44.85861301,31.926879
42.33389384,31.02,40.71861301,24.216879
40.88389384,30.98,32.27861301,12.866879
41.31389384,30.98,39.33861301,24.216879
39.82389384,30.98,39.32861301,31.886879
40.72389384,38.03,42.53861301,38.906879
47.05389384,50.31,52.08861301,51.996879
51.80389384,53.81,54.85861301,54.716879
56.71389384,55.73,57.79861301,57.926879
56.71389384,61.05,63.17861301,60.816879
55.23389384,59.2,62.93861301,60.816879
52.30389384,61.43,63.47861301,61.096879
47.83389384,56.44,57.91861301,56.666879
40.68389384,53.16,54.48861301,53.306879
41.23389384,52.93,53.94861301,54.066879
40.55389384,50.27,52.70861301,52.666879
40.50389384,49.77,50.91861301,51.206879
40.55389384,49.08,50.27861301,50.946879
40.95389384,48.91,49.70861301,49.996879
44.99389384,51.09,53.25861301,51.046879
49.51389384,52.71,53.64861301,53.666879
50.41389384,50.14,44.05861301,51.956879
49.68389384,44.26,36.65861301,46.846879
46.58389384,34,34.09861301,41.126879
42.69389384,26.84,30.09861301,29.316879
39.92389384,23.4,27.09861301,18.886879
36.60389384,0.28,5.138613014,1.206878995
35.38389384,0.27,1.578613014,1.196878995
37.39389384,21.78,23.11861301,12.796879
40.13389384,24.61,25.87861301,38.116879
47.86389384,41.42,35.56861301,50.736879
51.13389384,48.02,46.17861301,51.046879
54.24389384,49.73,47.44861301,50.846879
54.18389384,49.06,45.26861301,50.696879
52.94389384,47.43,41.46861301,49.966879
49.81389384,44.61,39.85861301,49.306879
42.88389384,37.83,34.27861301,46.546879
38.66389384,37.18,28.22861301,38.906879
41.20389384,37.79,24.53861301,43.876879
39.38389384,37.16,28.22861301,41.376879
38.62389384,30.98,28.66861301,38.906879
38.38389384,36.78,28.65861301,38.906879
38.92389384,37.44,32.27861301,41.376879
44.24389384,38.04,32.28861301,46.606879
50.84389384,45.61,41.52861301,50.776879
49.46389384,45.67,41.58861301,49.796879
43.51389384,37.44,33.10861301,39.166879
49.50389384,30.81,32.14861301,32.016879
46.31389384,23.7,24.58861301,23.036879
46.63389384,23.31,24.58861301,22.796879
44.25389384,23.31,29.49861301,14.316879
44.24389384,23.7,24.58861301,14.316879
42.56389384,23.7,24.59861301,24.606879
43.63389384,36.88,33.27861301,31.886879
45.03389384,46,42.97861301,52.036879
51.27389384,44.85,41.84861301,50.026879
52.54389384,45.78,43.52861301,50.026879
52.06389384,44.85,41.84861301,49.596879
51.27389384,44.3,41.27861301,49.596879
49.53389384,42.55,36.55861301,49.656879
43.73389384,38,34.25861301,46.566879
41.61389384,37.66,29.03861301,42.806879
44.24389384,30.98,28.22861301,43.306879
45.10389384,38,24.54861301,51.006879
44.24389384,37.8,24.53861301,49.586879
44.24389384,37.19,24.53861301,47.306879
44.09389384,37.17,26.34861301,46.906879
45.43389384,38,32.27861301,51.566879
48.99389384,42.34,38.73861301,51.416879
48.91389384,38.03,32.29861301,46.496879
43.94389384,30.98,32.27861301,31.886879
42.56389384,30.98,32.27861301,9.306878995
43.51389384,30.98,32.31861301,4.846878995
38.82389384,15.76,32.27861301,1.196878995
36.16389384,3.26,32.27861301,1.186878995
37.95389384,5.15,32.27861301,1.186878995
39.63389384,30.98,32.27861301,3.306878995
41.38389384,37.53,39.29861301,31.886879
43.73389384,50.94,52.15861301,53.496879
49.85389384,52.91,53.92861301,55.756879
53.70389384,52.28,53.75861301,54.176879
52.10389384,52.86,54.39861301,54.176879
50.70389384,54.2,55.10861301,55.646879
44.82389384,52.63,53.92861301,54.006879
42.87389384,51.91,52.32861301,53.226879
41.61389384,49.96,50.40861301,51.956879
42.80389384,48.66,46.63861301,50.736879
47.03389384,53.2,50.66861301,56.836879
44.24389384,52.36,50.16861301,54.466879
42.56389384,49.28,45.67861301,54.106879
42.56389384,48.68,43.72861301,53.736879
43.37389384,50.88,49.32861301,55.316879
46.37389384,53.12,51.53861301,56.756879
49.19389384,54.41,52.34861301,56.456879
48.07389384,51.99,44.71861301,55.506879
42.56389384,20.37,16.70861301,6.396878995
41.00389384,3.22,4.408613014,1.216878995
37.95389384,0.29,1.588613014,1.186878995
38.26389384,0.29,1.608613014,1.186878995
40.37389384,0.31,3.418613014,1.186878995
40.73389384,5.36,23.59861301,1.216878995
43.51389384,52.55,52.46861301,51.776879
50.16389384,59,58.52861301,62.806879
52.09389384,61.03,62.32861301,63.146879
54.73389384,62.6,63.79861301,63.436879
55.04389384,62.64,64.09861301,63.626879
54.00389384,62.18,63.32861301,63.366879
50.69389384,61.86,60.93861301,61.756879
44.74389384,59.64,58.38861301,61.346879
43.29389384,55.86,51.11861301,58.156879
43.51389384,51.91,49.08861301,56.086879
43.73389384,51.05,47.14861301,53.556879
42.27389384,47.91,39.84861301,50.776879
41.15389384,49.43,43.55861301,51.036879
41.97389384,50.15,43.95861301,51.036879
44.38389384,52.77,49.98861301,53.736879
48.81389384,55.18,52.54861301,56.356879
49.89389384,56.88,56.48861301,58.006879
48.25389384,54.6,55.21861301,56.756879
49.19389384,53.52,54.37861301,53.966879
50.45389384,54.26,54.56861301,50.066879
45.43389384,54.15,54.24861301,40.556879
44.24389384,54.38,54.53861301,33.176879
42.41389384,51.91,52.64861301,26.176879
42.30389384,52.73,54.18861301,49.736879
43.04389384,53.2,54.47861301,53.556879
49.92389384,58.89,60.05861301,60.296879
53.85389384,56.58,55.11861301,59.016879
55.15389384,58.88,55.11861301,59.886879
54.52389384,58.88,54.85861301,59.736879
53.75389384,56.5,55.03861301,58.446879
51.07389384,54.6,54.41861301,56.156879
44.24389384,48.73,50.04861301,51.196879
41.61389384,42.1,41.76861301,48.236879
43.51389384,38.13,32.31861301,43.896879
42.56389384,38.03,32.27861301,43.146879
41.67389384,37.18,32.27861301,41.846879
42.19389384,37.44,32.27861301,41.916879
43.30389384,38.01,32.27861301,43.146879
46.55389384,44.08,40.90861301,48.816879
49.19389384,51.91,50.42861301,54.116879
50.70389384,51.74,53.10861301,55.396879
45.48389384,50.94,49.13861301,52.076879
49.19389384,51.91,52.46861301,51.846879
51.09389384,53.01,54.46861301,52.136879
49.19389384,51.05,53.94861301,48.196879
47.52389384,50.94,53.86861301,43.776879
44.99389384,47.33,52.46861301,43.306879
44.82389384,50.67,53.20861301,41.966879
48.91389384,53.2,54.48861301,53.796879
50.28389384,59.54,56.25861301,60.806879
52.88389384,55.73,54.96861301,58.716879
56.81389384,55.73,56.35861301,58.926879
56.80389384,58.02,57.42861301,60.406879
55.03389384,55.77,56.87861301,57.526879
52.06389384,53.74,54.85861301,56.086879
43.97389384,52.41,53.20861301,54.026879
42.46389384,49.37,49.10861301,51.676879
45.43389384,44.3,43.72861301,50.676879
43.51389384,47.13,42.63861301,51.826879
42.56389384,42.97,38.47861301,50.386879
42.26389384,42.24,32.27861301,50.186879
42.46389384,42.6,32.27861301,50.386879
47.86389384,48.87,39.29861301,51.846879
51.02389384,50.77,49.34861301,52.166879
52.32389384,49.82,52.57861301,52.806879
47.52389384,41.03,39.42861301,43.876879
47.61389384,30.98,22.37861301,31.886879
46.37389384,30.98,22.37861301,16.856879
40.59389384,3.78,10.65861301,1.206878995
40.56389384,2.51,13.15861301,1.206878995
39.31389384,5.07,7.458613014,1.656878995
38.92389384,5.36,3.668613014,7.676878995
40.61389384,24.88,14.68861301,31.886879
42.70389384,38,28.23861301,50.716879
50.28389384,51.05,42.39861301,54.646879
53.91389384,49.19,39.20861301,51.956879
53.91389384,48.73,38.44861301,51.486879
52.30389384,47.03,36.61861301,51.976879
49.19389384,44.01,34.32861301,51.956879
46.40389384,38.93,28.88861301,50.286879
41.78389384,37.17,24.53861301,43.456879
43.51389384,30.98,17.93861301,41.816879
41.20389384,29.22,17.15861301,38.906879
40.61389384,25.22,13.75861301,38.906879
40.74389384,25.65,14.62861301,38.906879
42.81389384,30.98,13.56861301,38.906879
45.03389384,30.98,22.37861301,44.246879
50.74389384,44.61,38.47861301,51.846879
52.96389384,51.56,49.43861301,54.026879
48.91389384,48.06,32.90861301,52.736879
42.77389384,32.87,19.06861301,20.206879
44.31389384,1.66,13.51861301,1.216878995
40.61389384,0.3,3.798613014,1.196878995
40.34389384,0.54,17.05861301,1.196878995
40.61389384,15.76,38.74861301,1.236878995
42.88389384,41.24,45.90861301,26.116879
42.56389384,50.38,54.49861301,50.466879
44.47389384,55.45,56.84861301,54.626879
53.20389384,61.22,62.55861301,62.126879
54.04389384,60.5,59.02861301,63.086879
54.04389384,61.99,60.69861301,63.086879
52.65389384,59.91,58.54861301,62.996879
50.16389384,56.5,55.70861301,61.756879
44.74389384,51.05,49.10861301,54.176879
41.21389384,47.19,42.40861301,50.286879
42.19389384,44.6,36.45861301,50.776879
41.16389384,40.64,29.00861301,51.486879
40.56389384,37.18,32.31861301,50.146879
40.50389384,37.18,32.31861301,46.766879
41.20389384,42.47,32.42861301,51.466879
44.27389384,51.34,49.78861301,57.406879
51.18389384,56.5,57.58861301,57.886879
52.96389384,56.93,58.38861301,57.476879
49.94389384,55.17,57.25861301,54.196879
48.67389384,51.17,54.48861301,42.106879
44.58389384,31.2,52.12861301,3.546878995
42.30389384,30.37,50.94861301,1.626878995
41.26389384,14.42,44.85861301,1.186878995
40.62389384,13.18,44.86861301,1.216878995
41.02389384,30.15,49.98861301,9.306878995
43.09389384,48.79,54.22861301,48.466879
45.03389384,52.86,56.30861301,53.426879
50.14389384,56.72,58.54861301,60.306879
53.10389384,57.44,60.69861301,59.556879
53.26389384,57.23,60.33861301,58.926879
51.91389384,56.57,58.52861301,57.626879
49.73389384,55.06,56.74861301,56.086879
42.95389384,52.65,54.12861301,54.106879
40.62389384,48.73,49.95861301,50.676879
40.67389384,48.98,44.48861301,53.556879
41.67389384,48.43,43.08861301,53.826879
41.41389384,42.66,32.42861301,53.266879
40.67389384,31.11,19.07861301,50.836879
40.74389384,31.11,19.07861301,50.186879
41.20389384,37.51,19.07861301,51.846879
42.56389384,40.47,18.69861301,53.536879
45.10389384,48.3,19.22861301,52.816879
43.63389384,39.81,17.43861301,43.336879
42.56389384,27.29,33.94861301,6.016878995
42.65389384,21.92,42.11861301,1.246878995
39.32389384,0.31,23.73861301,1.186878995
35.79389384,0.28,1.588613014,1.186878995
38.26389384,0.3,5.958613014,1.186878995
39.62389384,11.13,25.54861301,1.696878995
40.61389384,50.06,52.96861301,46.766879
42.13389384,52.94,54.39861301,53.876879
45.10389384,59,55.99861301,60.896879
52.06389384,56.93,57.06861301,60.266879
51.91389384,57.46,56.93861301,59.966879
48.67389384,55.18,55.11861301,57.406879
43.63389384,52.39,53.24861301,54.026879
40.61389384,49.62,50.42861301,51.956879
38.93389384,47.21,47.01861301,49.886879
39.32389384,46.56,44.44861301,50.016879
39.48389384,49.66,51.58861301,51.846879
38.94389384,46.36,43.91861301,50.376879
39.03389384,46.11,41.04861301,50.386879
39.63389384,47.91,50.55861301,51.546879
39.93389384,49.87,51.79861301,52.246879
42.56389384,52.92,53.62861301,54.726879
44.96389384,53.81,53.85861301,55.606879
44.58389384,51.67,43.32861301,46.756879
42.06389384,8.4,37.51861301,3.816878995
39.38389384,0.29,4.548613014,1.186878995
37.82389384,0.28,1.658613014,1.186878995
36.57389384,0.28,1.628613014,1.186878995
38.76389384,0.28,6.408613014,1.186878995
38.92389384,5.11,19.85861301,1.186878995
39.66389384,46.4,51.13861301,38.086879
42.59389384,53.49,54.95861301,54.096879
50.84389384,61.22,60.83861301,62.076879
53.76389384,60.02,59.51861301,62.806879
53.58389384,60.4,60.69861301,62.696879
51.91389384,57.53,56.85861301,62.756879
48.01389384,53.55,54.76861301,56.666879
40.61389384,52.61,52.45861301,53.766879
39.02389384,50.51,50.67861301,52.926879
38.92389384,49.38,49.90861301,51.736879
39.02389384,49.62,49.13861301,51.416879
38.91389384,47.84,46.63861301,50.386879
38.82389384,47.4,44.36861301,50.326879
38.91389384,48.49,45.90861301,50.386879
40.82389384,50.83,50.27861301,53.436879
50.69389384,55.55,54.85861301,57.526879
52.37389384,56.35,56.87861301,56.546879
49.10389384,53.82,54.15861301,55.506879
40.82389384,51.08,49.34861301,48.466879
44.69389384,47.89,50.54861301,25.386879
44.66389384,47.02,51.83861301,25.236879
44.21389384,43.56,51.22861301,12.796879
43.51389384,46.3,52.54861301,27.376879
48.01389384,50.94,54.38861301,47.926879
48.77389384,52.92,55.11861301,53.496879
51.07389384,55.85,56.84861301,56.086879
53.29389384,57.23,58.25861301,57.836879
56.34389384,61.59,63.19861301,59.946879
55.75389384,62.03,63.47861301,61.276879
53.58389384,58.02,59.89861301,58.136879
48.91389384,55.55,56.84861301,55.996879
42.28389384,53.12,55.00861301,54.106879
38.96389384,52.56,53.69861301,53.556879
40.88389384,53.09,54.51861301,54.006879
40.61389384,53.07,54.38861301,54.096879
40.02389384,51.81,52.46861301,53.516879
40.02389384,51.17,51.95861301,53.466879
39.99389384,51.3,52.46861301,52.816879
42.41389384,53.12,53.84861301,54.126879
50.70389384,57.93,57.57861301,58.636879
51.80389384,62.53,63.03861301,63.166879
49.19389384,56.18,56.37861301,54.926879
49.35389384,56.31,59.27861301,52.816879
46.95389384,51.68,58.73861301,38.246879
43.30389384,49.54,55.11861301,26.976879
41.61389384,48.69,53.01861301,20.446879
41.67389384,47.56,53.19861301,20.096879
41.23389384,48.79,52.59861301,38.096879
42.19389384,51.32,53.19861301,48.746879
46.73389384,55.91,55.90861301,54.026879
51.91389384,62.18,63.47861301,62.346879
53.93389384,62.18,61.69861301,63.086879
53.20389384,62.18,61.31861301,63.086879
52.54389384,56.57,53.66861301,59.146879
48.77389384,50.78,45.00861301,56.076879
41.02389384,49.5,43.80861301,53.736879
39.00389384,50.73,47.48861301,52.896879
40.60389384,49.95,48.79861301,52.926879
40.07389384,48.66,43.66861301,52.806879
39.95389384,49.35,48.05861301,52.656879
39.63389384,47.39,41.74861301,52.076879
39.99389384,49.95,49.02861301,52.076879
42.56389384,50.99,49.40861301,53.196879
50.45389384,56.5,54.92861301,58.066879
50.70389384,57.72,55.03861301,60.846879
50.23389384,50.05,46.85861301,52.706879
47.03389384,43.58,42.36861301,47.166879
47.69389384,48.7,52.42861301,44.466879
45.43389384,43.56,49.71861301,41.846879
42.80389384,44.05,51.83861301,41.846879
41.67389384,43.56,49.97861301,38.246879
42.19389384,49.6,53.24861301,47.926879
43.39389384,53.06,54.51861301,52.806879
47.59389384,54.14,56.85861301,54.636879
50.53389384,57.91,57.91861301,61.586879
56.44389384,62.18,60.69861301,63.436879
56.65389384,63.64,63.56861301,64.286879
53.88389384,62.18,60.10861301,63.086879
49.19389384,55.55,57.49861301,57.406879
41.96389384,54.14,55.49861301,54.916879
39.79389384,53.01,54.30861301,54.006879
40.56389384,52.55,53.31861301,53.556879
40.61389384,51.9,52.06861301,53.496879
40.10389384,50.56,47.13861301,52.636879
39.79389384,48.78,41.80861301,51.726879
40.56389384,45.88,40.76861301,51.546879
42.80389384,47.75,43.92861301,53.006879
50.17389384,53.16,48.86861301,60.926879
50.53389384,51.94,49.23861301,56.506879
46.00389384,43.37,39.27861301,44.536879
37.52389384,30.84,34.02861301,1.886878995
38.92389384,28.22,37.51861301,1.206878995
37.59389384,3.9,34.26861301,1.186878995
40.02389384,17.98,35.91861301,1.196878995
40.49389384,26.34,36.37861301,1.196878995
40.67389384,30.19,38.58861301,13.136879
42.27389384,46.43,43.09861301,46.926879
46.25389384,52.59,50.95861301,53.456879
49.61389384,56.57,55.46861301,60.446879
53.93389384,57.23,55.82861301,61.056879
54.70389384,57.51,56.51861301,61.856879
53.85389384,57.25,59.93861301,58.926879
49.61389384,53.27,54.26861301,55.026879
42.95389384,51.91,53.03861301,54.106879
40.49389384,50.77,50.76861301,52.066879
39.84389384,49.63,44.26861301,51.976879
39.02389384,46.34,39.12861301,50.776879
38.68389384,37.21,20.68861301,49.396879
38.26389384,37.18,22.16861301,46.246879
38.94389384,40.72,22.51861301,49.686879
41.61389384,49.48,44.95861301,52.146879
49.34389384,57.23,58.52861301,59.276879
50.70389384,62.18,60.16861301,63.086879
48.61389384,54.82,56.30861301,58.136879
49.21389384,55.01,56.46861301,54.466879
47.53389384,52.65,54.83861301,46.316879
46.64389384,51.91,54.37861301,42.426879
47.41389384,52.65,54.36861301,47.776879
47.26389384,52.55,53.88861301,51.466879
48.77389384,52.55,54.23861301,53.316879
49.19389384,52.53,54.30861301,52.856879
49.91389384,55.62,56.11861301,61.746879
